"lakeid","year4","gearid","effort","spname","total_caught"
"ME",1983,"BSEINE",15.0000,"COMMONCARP",2.0000
"ME",1983,"BSEINE",15.0000,"EMERALDSHINER",2.0000
"ME",1983,"BSEINE",15.0000,"FRESHWATERDRUM",2.0000
"ME",1983,"BSEINE",15.0000,"GOLDENSHINER",1.0000
"ME",1983,"BSEINE",15.0000,"GREENPUMPHYBRID",1.0000
"ME",1983,"BSEINE",15.0000,"GREENSUNFISH",1.0000
"ME",1983,"CRAYTR",39.0000,"GREENSUNFISH",1.0000
"ME",1983,"BSEINE",15.0000,"IOWADARTER",2.0000
"ME",1983,"BSEINE",15.0000,"LARGEMOUTHBASS",1.0000
"ME",1983,"VGN038",1.0000,"LONGNOSEGAR",0.5000
"ME",1983,"BSEINE",15.0000,"PUMPKINSEED",7.0000
"ME",1983,"BSEINE",15.0000,"ROCKBASS",8.0000
"ME",1983,"CRAYTR",39.0000,"ROCKBASS",1.0000
"ME",1983,"BSEINE",15.0000,"SMALLMOUTHBASS",3.0000
"ME",1983,"CRAYTR",39.0000,"SMALLMOUTHBASS",1.0000
"ME",1983,"BSEINE",15.0000,"SPOTFINSHINER",3.0000
"ME",1983,"BSEINE",15.0000,"SPOTTAILSHINER",2.0000
"ME",1983,"BSEINE",15.0000,"WALLEYE",1.0000
"ME",1983,"BSEINE",15.0000,"WHITEBASS",4.0000
"ME",1983,"VGN032",2.0000,"WHITEBASS",1.9320
"ME",1983,"VGN038",1.0000,"WHITEBASS",0.5000
"ME",1983,"VGN089",1.0000,"WHITEBASS",1.0000
"ME",1983,"BSEINE",15.0000,"YELLOWPERCH",48.0000
"ME",1983,"CRAYTR",39.0000,"YELLOWPERCH",3.0000
"ME",1983,"VGN032",2.0000,"YELLOWPERCH",51.9410
"ME",1983,"VGN038",1.0000,"YELLOWPERCH",9.0000
"ME",1983,"VGN051",1.0000,"YELLOWPERCH",32.0000
"ME",1983,"VGN064",1.0000,"YELLOWPERCH",1.0910
"ME",1984,"VGN051",2.0000,"BLACKCRAPPIE",1.0030
"ME",1984,"BSEINE",12.0000,"BLUNTNOSEMINNOW",7.0000
"ME",1984,"BSEINE",12.0000,"BROOKSILVERSIDE",369.0000
"ME",1984,"VGN019",2.0000,"CISCO",1.0140
"ME",1984,"VGN032",2.0000,"CISCO",2.0280
"ME",1984,"VGN038",2.0000,"CISCO",4.0400
"ME",1984,"VGN051",2.0000,"CISCO",8.9980
"ME",1984,"VGN064",2.0000,"CISCO",39.5770
"ME",1984,"VGN089",2.0000,"CISCO",44.9950
"ME",1984,"BSEINE",12.0000,"COMMONCARP",1.0000
"ME",1984,"BSEINE",12.0000,"LARGEMOUTHBASS",1.0000
"ME",1984,"BSEINE",12.0000,"PUMPKINSEED",1.0000
"ME",1984,"BSEINE",12.0000,"SPOTFINSHINER",5.0000
"ME",1984,"BSEINE",12.0000,"WHITEBASS",6.0000
"ME",1984,"VGN032",2.0000,"WHITEBASS",1.0140
"ME",1984,"VGN038",2.0000,"WHITEBASS",1.0100
"ME",1984,"VGN051",2.0000,"WHITEBASS",0.9970
"ME",1984,"VGN064",2.0000,"WHITEBASS",2.9100
"ME",1984,"VGN032",2.0000,"YELLOWPERCH",22.0770
"ME",1984,"VGN038",2.0000,"YELLOWPERCH",45.8270
"ME",1984,"VGN051",2.0000,"YELLOWPERCH",13.0020
"ME",1984,"VGN064",2.0000,"YELLOWPERCH",1.0000
"ME",1985,"BSEINE",12.0000,"BLACKBULLHEAD",1.0000
"ME",1985,"BSEINE",12.0000,"BLACKCRAPPIE",2.0000
"ME",1985,"BSEINE",12.0000,"BLUNTNOSEMINNOW",18.0000
"ME",1985,"BSEINE",12.0000,"BROOKSILVERSIDE",27.0000
"ME",1985,"BSEINE",12.0000,"BROWNBULLHEAD",1.0000
"ME",1985,"VGN025",2.0000,"CISCO",0.8720
"ME",1985,"VGN038",2.0000,"CISCO",1.6000
"ME",1985,"VGN051",2.0000,"CISCO",15.6640
"ME",1985,"VGN064",2.0000,"CISCO",30.6940
"ME",1985,"VGN089",2.0000,"CISCO",131.4880
"ME",1985,"VGN025",2.0000,"FRESHWATERDRUM",2.2710
"ME",1985,"VGN064",2.0000,"FRESHWATERDRUM",7.2370
"ME",1985,"BSEINE",12.0000,"LOGPERCH",3.0000
"ME",1985,"BSEINE",12.0000,"WHITEBASS",5.0000
"ME",1985,"VGN025",2.0000,"WHITEBASS",0.8720
"ME",1985,"VGN032",1.0000,"WHITEBASS",1.0780
"ME",1985,"VGN051",2.0000,"WHITEBASS",4.7900
"ME",1985,"VGN064",2.0000,"WHITEBASS",4.3360
"ME",1985,"VGN019",2.0000,"WHITECRAPPIE",7.3110
"ME",1985,"VGN025",2.0000,"WHITECRAPPIE",2.6160
"ME",1985,"VGN038",2.0000,"YELLOWPERCH",7.2210
"ME",1985,"VGN051",2.0000,"YELLOWPERCH",9.7160
"ME",1985,"VGN064",2.0000,"YELLOWPERCH",2.0280
"ME",1986,"BSEINE",12.0000,"BLUEGILL",19.0000
"ME",1986,"BSEINE",12.0000,"BLUNTNOSEMINNOW",5.0000
"ME",1986,"BSEINE",12.0000,"BROOKSILVERSIDE",38.0000
"ME",1986,"VGN",2.0000,"CISCO",125.0000
"ME",1986,"BSEINE",12.0000,"FRESHWATERDRUM",1.0000
"ME",1986,"BSEINE",12.0000,"LOGPERCH",1.0000
"ME",1986,"BSEINE",12.0000,"MOTTLEDSCULPIN",2.0000
"ME",1986,"BSEINE",12.0000,"SMALLMOUTHBASS",1.0000
"ME",1986,"BSEINE",12.0000,"UNIDMINNOW",1.0000
"ME",1986,"VGN",2.0000,"WHITEBASS",2.0000
"ME",1986,"BSEINE",12.0000,"WHITECRAPPIE",1.0000
"ME",1986,"VGN",2.0000,"YELLOWPERCH",27.0000
"ME",1987,"BSEINE",12.0000,"BLACKCRAPPIE",1.0000
"ME",1987,"BSEINE",12.0000,"BLUEGILL",7.0000
"ME",1987,"BSEINE",12.0000,"BLUNTNOSEMINNOW",4.0000
"ME",1987,"BSEINE",12.0000,"BROOKSILVERSIDE",6.0000
"ME",1987,"VGN",2.0000,"CISCO",11.3200
"ME",1987,"VGN089",2.0000,"CISCO",2.1170
"ME",1987,"VGN064",2.0000,"FRESHWATERDRUM",1.9540
"ME",1987,"VGN089",2.0000,"FRESHWATERDRUM",1.1570
"ME",1987,"BSEINE",12.0000,"IOWADARTER",1.0000
"ME",1987,"BSEINE",12.0000,"SPOTTAILSHINER",8.0000
"ME",1987,"BSEINE",12.0000,"WALLEYE",2.0000
"ME",1987,"BSEINE",12.0000,"WHITEBASS",1.0000
"ME",1987,"VGN",2.0000,"WHITEBASS",38.9860
"ME",1987,"VGN064",2.0000,"WHITEBASS",7.1710
"ME",1987,"VGN",2.0000,"YELLOWPERCH",590.8740
"ME",1987,"VGN019",1.0000,"YELLOWPERCH",1.0670
"ME",1987,"VGN032",2.0000,"YELLOWPERCH",3.9920
"ME",1987,"VGN038",2.0000,"YELLOWPERCH",22.6360
"ME",1987,"VGN051",2.0000,"YELLOWPERCH",191.0260
"ME",1987,"VGN064",2.0000,"YELLOWPERCH",48.7520
"ME",1988,"VGN",1.0000,"BLACKCRAPPIE",17.3220
"ME",1988,"BSEINE",3.0000,"BROOKSILVERSIDE",3.0000
"ME",1988,"VGN",1.0000,"CISCO",0.7220
"ME",1988,"VGN",1.0000,"FRESHWATERDRUM",1.4440
"ME",1988,"VGN",1.0000,"WHITEBASS",1.8050
"ME",1988,"VGN",1.0000,"YELLOWPERCH",8.6620
"ME",1989,"BSEINE",12.0000,"BLUEGILL",4.0000
"ME",1989,"BSEINE",12.0000,"BLUNTNOSEMINNOW",10.0000
"ME",1989,"BSEINE",12.0000,"BROOKSILVERSIDE",21.0000
"ME",1989,"VGN019",2.0000,"CISCO",1.1830
"ME",1989,"VGN089",2.0000,"CISCO",1.2450
"ME",1989,"VGN064",2.0000,"LONGNOSEGAR",1.1050
"ME",1989,"BSEINE",12.0000,"WHITEBASS",1.0000
"ME",1989,"BSEINE",12.0000,"YELLOWPERCH",1.0000
"ME",1989,"VGN032",2.0000,"YELLOWPERCH",1.1850
"ME",1989,"VGN038",2.0000,"YELLOWPERCH",1.1010
"ME",1989,"VGN051",2.0000,"YELLOWPERCH",19.2150
"ME",1989,"VGN064",2.0000,"YELLOWPERCH",16.3810
"ME",1990,"BSEINE",12.0000,"BLUEGILL",13.0000
"ME",1990,"BSEINE",12.0000,"BROOKSILVERSIDE",4.0000
"ME",1990,"VGN051",2.0000,"CISCO",1.4560
"ME",1990,"VGN064",2.0000,"CISCO",1.4830
"ME",1990,"VGN089",2.0000,"CISCO",2.0260
"ME",1990,"BSEINE",12.0000,"COMMONCARP",1.0000
"ME",1990,"VGN064",2.0000,"FRESHWATERDRUM",2.9660
"ME",1990,"VGN089",2.0000,"FRESHWATERDRUM",1.5290
"ME",1990,"BSEINE",12.0000,"LOGPERCH",1.0000
"ME",1990,"VGN051",2.0000,"LONGNOSEGAR",0.9960
"ME",1990,"VGN064",2.0000,"LONGNOSEGAR",1.4830
"ME",1990,"BSEINE",12.0000,"MUSKYPIKEHYBRID",1.0000
"ME",1990,"BSEINE",12.0000,"WHITEBASS",1.0000
"ME",1990,"VGN089",2.0000,"WHITEBASS",1.0130
"ME",1990,"VGN038",2.0000,"YELLOWPERCH",0.9930
"ME",1990,"VGN051",2.0000,"YELLOWPERCH",10.4190
"ME",1990,"VGN064",2.0000,"YELLOWPERCH",17.0250
"ME",1991,"BSEINE",12.0000,"BLACKCRAPPIE",81.0000
"ME",1991,"BSEINE",12.0000,"BLUEGILL",169.0000
"ME",1991,"BSEINE",12.0000,"BLUNTNOSEMINNOW",2.0000
"ME",1991,"BSEINE",12.0000,"BROOKSILVERSIDE",57.0000
"ME",1991,"VGN025",2.0000,"CISCO",1.8760
"ME",1991,"VGN089",2.0000,"CISCO",3.8140
"ME",1991,"BSEINE",12.0000,"FRESHWATERDRUM",3.0000
"ME",1991,"VGN089",2.0000,"FRESHWATERDRUM",0.8970
"ME",1991,"BSEINE",12.0000,"LARGEMOUTHBASS",1.0000
"ME",1991,"BSEINE",12.0000,"MOTTLEDSCULPIN",1.0000
"ME",1991,"BSEINE",12.0000,"PUMPKINSEED",2.0000
"ME",1991,"BSEINE",12.0000,"ROCKBASS",1.0000
"ME",1991,"BSEINE",12.0000,"WALLEYE",2.0000
"ME",1991,"VGN038",2.0000,"WALLEYE",1.0210
"ME",1991,"BSEINE",12.0000,"WHITEBASS",9.0000
"ME",1991,"VGN025",2.0000,"WHITEBASS",25.7330
"ME",1991,"VGN032",2.0000,"WHITEBASS",3.8720
"ME",1991,"VGN038",2.0000,"WHITEBASS",978.4020
"ME",1991,"VGN051",2.0000,"WHITEBASS",3.8500
"ME",1991,"VGN064",2.0000,"WHITEBASS",2.0000
"ME",1991,"VGN089",2.0000,"WHITEBASS",3.0320
"ME",1991,"BSEINE",12.0000,"YELLOWPERCH",20.0000
"ME",1991,"VGN025",2.0000,"YELLOWPERCH",0.9700
"ME",1991,"VGN038",2.0000,"YELLOWPERCH",13.2350
"ME",1991,"VGN051",2.0000,"YELLOWPERCH",13.4210
"ME",1991,"VGN064",2.0000,"YELLOWPERCH",1.8890
"ME",1992,"BSEINE",12.0000,"BLACKCRAPPIE",7.0000
"ME",1992,"VGN",2.0000,"BLACKCRAPPIE",0.8650
"ME",1992,"BSEINE",12.0000,"BLUEGILL",2.0000
"ME",1992,"BSEINE",12.0000,"BROOKSILVERSIDE",17.0000
"ME",1992,"VGN",2.0000,"CISCO",9.0060
"ME",1992,"VGN",2.0000,"FRESHWATERDRUM",1.9080
"ME",1992,"BSEINE",12.0000,"IOWADARTER",1.0000
"ME",1992,"VGN",2.0000,"WHITEBASS",432.4810
"ME",1992,"VGN",2.0000,"YELLOWPERCH",313.6260
"ME",1993,"VGN051",2.0000,"BLACKCRAPPIE",0.9870
"ME",1993,"VGN089",2.0000,"BLACKCRAPPIE",0.9380
"ME",1993,"BSEINE",12.0000,"BLUEGILL",2.0000
"ME",1993,"BSEINE",12.0000,"BLUNTNOSEMINNOW",1.0000
"ME",1993,"BSEINE",12.0000,"BROOKSILVERSIDE",19.0000
"ME",1993,"VGN064",2.0000,"CISCO",4.8680
"ME",1993,"VGN089",2.0000,"CISCO",26.8590
"ME",1993,"VGN064",2.0000,"FRESHWATERDRUM",0.9400
"ME",1993,"BSEINE",12.0000,"ROCKBASS",1.0000
"ME",1993,"BSEINE",12.0000,"WALLEYE",2.0000
"ME",1993,"VGN089",2.0000,"WALLEYE",1.0340
"ME",1993,"VGN025",2.0000,"WHITEBASS",0.9700
"ME",1993,"VGN038",2.0000,"WHITEBASS",0.9930
"ME",1993,"VGN051",2.0000,"WHITEBASS",29.6720
"ME",1993,"VGN064",2.0000,"WHITEBASS",66.0280
"ME",1993,"VGN019",2.0000,"YELLOWPERCH",3.9680
"ME",1993,"VGN025",2.0000,"YELLOWPERCH",4.9410
"ME",1993,"VGN032",2.0000,"YELLOWPERCH",0.9970
"ME",1993,"VGN038",2.0000,"YELLOWPERCH",43.4190
"ME",1993,"VGN051",2.0000,"YELLOWPERCH",147.6540
"ME",1993,"VGN064",2.0000,"YELLOWPERCH",62.9010
"ME",1994,"BSEINE",12.0000,"BLUEGILL",2.0000
"ME",1994,"BSEINE",12.0000,"BROOKSILVERSIDE",30.0000
"ME",1994,"VGN051",2.0000,"CISCO",1.1805
"ME",1994,"VGN064",2.0000,"CISCO",2.3279
"ME",1994,"VGN089",2.0000,"CISCO",17.4590
"ME",1994,"BSEINE",12.0000,"COMMONCARP",1.0000
"ME",1994,"VGN038",2.0000,"FRESHWATERDRUM",1.1364
"ME",1994,"VGN064",2.0000,"FRESHWATERDRUM",2.3279
"ME",1994,"VGN089",2.0000,"FRESHWATERDRUM",4.6288
"ME",1994,"BSEINE",12.0000,"GOLDENSHINER",1.0000
"ME",1994,"BSEINE",12.0000,"ROCKBASS",1.0000
"ME",1994,"BSEINE",12.0000,"WHITEBASS",1.0000
"ME",1994,"VGN019",2.0000,"WHITEBASS",3.3882
"ME",1994,"VGN025",2.0000,"WHITEBASS",3.5328
"ME",1994,"VGN038",2.0000,"WHITEBASS",4.5896
"ME",1994,"VGN051",2.0000,"WHITEBASS",10.3015
"ME",1994,"VGN064",2.0000,"WHITEBASS",36.8789
"ME",1994,"VGN089",2.0000,"WHITEBASS",11.6185
"ME",1994,"BSEINE",12.0000,"WHITECRAPPIE",15.0000
"ME",1994,"VGN025",2.0000,"YELLOWPERCH",7.9702
"ME",1994,"VGN032",2.0000,"YELLOWPERCH",1.1331
"ME",1994,"VGN038",2.0000,"YELLOWPERCH",49.0402
"ME",1994,"VGN051",2.0000,"YELLOWPERCH",63.0308
"ME",1994,"VGN064",2.0000,"YELLOWPERCH",106.9797
"ME",1995,"BSEINE",18.0000,"BGPUMPHYBRID",2.0000
"ME",1995,"BSEINE",18.0000,"BLACKCRAPPIE",148.0000
"ME",1995,"ELFISH",4.0000,"BLACKCRAPPIE",6.0000
"ME",1995,"FYKNET",6.0000,"BLACKCRAPPIE",10.0000
"ME",1995,"BSEINE",18.0000,"BLUEGILL",233.0000
"ME",1995,"CRAYTR",30.0000,"BLUEGILL",5.0000
"ME",1995,"ELFISH",4.0000,"BLUEGILL",9.0000
"ME",1995,"FYKNET",6.0000,"BLUEGILL",164.0000
"ME",1995,"BSEINE",18.0000,"BLUNTNOSEMINNOW",4.0000
"ME",1995,"BSEINE",18.0000,"BROOKSILVERSIDE",1163.0000
"ME",1995,"ELFISH",4.0000,"BROOKSILVERSIDE",18.0000
"ME",1995,"ELFISH",4.0000,"BROWNBULLHEAD",1.0000
"ME",1995,"VGN089",2.0000,"CISCO",1.3115
"ME",1995,"BSEINE",18.0000,"COMMONCARP",5.0000
"ME",1995,"ELFISH",4.0000,"COMMONCARP",5.0000
"ME",1995,"FYKNET",6.0000,"COMMONCARP",2.0000
"ME",1995,"TRAMML",2.0000,"COMMONCARP",1.0000
"ME",1995,"BSEINE",18.0000,"FRESHWATERDRUM",1.0000
"ME",1995,"ELFISH",4.0000,"FRESHWATERDRUM",16.0000
"ME",1995,"VGN089",2.0000,"FRESHWATERDRUM",10.8728
"ME",1995,"BSEINE",18.0000,"GOLDENSHINER",1.0000
"ME",1995,"ELFISH",4.0000,"GOLDENSHINER",1.0000
"ME",1995,"BSEINE",18.0000,"GREENSUNFISH",1.0000
"ME",1995,"BSEINE",18.0000,"LARGEMOUTHBASS",2.0000
"ME",1995,"ELFISH",4.0000,"LARGEMOUTHBASS",1.0000
"ME",1995,"TRAMML",2.0000,"LONGNOSEGAR",1.0000
"ME",1995,"VGN089",2.0000,"LONGNOSEGAR",1.0013
"ME",1995,"ELFISH",4.0000,"NORTHERNPIKE",1.0000
"ME",1995,"TRAMML",2.0000,"NORTHERNPIKE",1.0000
"ME",1995,"ELFISH",4.0000,"PUMPKINSEED",2.0000
"ME",1995,"FYKNET",6.0000,"PUMPKINSEED",1.0000
"ME",1995,"ELFISH",4.0000,"QUILLBACK",1.0000
"ME",1995,"BSEINE",18.0000,"ROCKBASS",3.0000
"ME",1995,"CRAYTR",30.0000,"ROCKBASS",3.0000
"ME",1995,"ELFISH",4.0000,"ROCKBASS",6.0000
"ME",1995,"FYKNET",6.0000,"ROCKBASS",2.0000
"ME",1995,"TRAMML",2.0000,"SHORTHEADREDHORS",3.0000
"ME",1995,"ELFISH",4.0000,"SILVERREDHORSE",2.0000
"ME",1995,"ELFISH",4.0000,"SMALLMOUTHBASS",11.0000
"ME",1995,"FYKNET",6.0000,"SMALLMOUTHBASS",3.0000
"ME",1995,"FYKNET",6.0000,"UNIDSUNFISH",15.0000
"ME",1995,"ELFISH",4.0000,"WALLEYE",4.0000
"ME",1995,"BSEINE",18.0000,"WHITEBASS",2.0000
"ME",1995,"ELFISH",4.0000,"WHITEBASS",35.0000
"ME",1995,"FYKNET",6.0000,"WHITEBASS",5.0000
"ME",1995,"TRAMML",2.0000,"WHITEBASS",1.0000
"ME",1995,"VGN025",2.0000,"WHITEBASS",1.0787
"ME",1995,"VGN032",2.0000,"WHITEBASS",1.0690
"ME",1995,"VGN051",2.0000,"WHITEBASS",1.0381
"ME",1995,"VGN064",2.0000,"WHITEBASS",6.1224
"ME",1995,"VGN089",2.0000,"WHITEBASS",11.2536
"ME",1995,"ELFISH",4.0000,"WHITESUCKER",5.0000
"ME",1995,"FYKNET",6.0000,"YELLOWBULLHEAD",1.0000
"ME",1995,"BSEINE",18.0000,"YELLOWPERCH",19.0000
"ME",1995,"ELFISH",4.0000,"YELLOWPERCH",41.0000
"ME",1995,"TRAMML",2.0000,"YELLOWPERCH",8.0000
"ME",1995,"VGN032",2.0000,"YELLOWPERCH",16.1902
"ME",1995,"VGN038",2.0000,"YELLOWPERCH",32.2036
"ME",1995,"VGN051",2.0000,"YELLOWPERCH",13.8074
"ME",1995,"VGN064",2.0000,"YELLOWPERCH",7.4280
"ME",1996,"FYKNET",6.0000,"BGPUMPHYBRID",1.0000
"ME",1996,"TRAMML",2.0000,"BLACKBULLHEAD",2.0000
"ME",1996,"BSEINE",18.0000,"BLACKCRAPPIE",16.0000
"ME",1996,"ELFISH",4.0000,"BLACKCRAPPIE",1.0000
"ME",1996,"FYKNET",6.0000,"BLACKCRAPPIE",4.0000
"ME",1996,"BSEINE",18.0000,"BLUEGILL",8.0000
"ME",1996,"CRAYTR",23.0000,"BLUEGILL",9.0000
"ME",1996,"ELFISH",4.0000,"BLUEGILL",6.0000
"ME",1996,"FYKNET",6.0000,"BLUEGILL",125.0000
"ME",1996,"BSEINE",18.0000,"BLUNTNOSEMINNOW",7.0000
"ME",1996,"FYKNET",6.0000,"BLUNTNOSEMINNOW",1.0000
"ME",1996,"BSEINE",18.0000,"BROOKSILVERSIDE",348.0000
"ME",1996,"ELFISH",4.0000,"BROOKSILVERSIDE",3.0000
"ME",1996,"ELFISH",4.0000,"BROWNBULLHEAD",1.0000
"ME",1996,"BSEINE",18.0000,"CHANNELCATFISH",1.0000
"ME",1996,"BSEINE",18.0000,"COMMONCARP",1.0000
"ME",1996,"ELFISH",4.0000,"COMMONCARP",20.0000
"ME",1996,"TRAMML",2.0000,"COMMONCARP",1.0000
"ME",1996,"ELFISH",4.0000,"FRESHWATERDRUM",3.0000
"ME",1996,"VGN089",2.0000,"FRESHWATERDRUM",5.2933
"ME",1996,"BSEINE",18.0000,"GOLDENSHINER",1.0000
"ME",1996,"FYKNET",6.0000,"IOWADARTER",1.0000
"ME",1996,"BSEINE",18.0000,"LARGEMOUTHBASS",1.0000
"ME",1996,"ELFISH",4.0000,"LOGPERCH",1.0000
"ME",1996,"BSEINE",18.0000,"LONGNOSEGAR",1.0000
"ME",1996,"TRAMML",2.0000,"LONGNOSEGAR",1.0000
"ME",1996,"VGN089",2.0000,"LONGNOSEGAR",1.0287
"ME",1996,"VGN089",2.0000,"NORTHERNPIKE",1.0587
"ME",1996,"FYKNET",6.0000,"PUMPKINSEED",1.0000
"ME",1996,"CRAYTR",23.0000,"ROCKBASS",1.0000
"ME",1996,"ELFISH",4.0000,"ROCKBASS",15.0000
"ME",1996,"FYKNET",6.0000,"ROCKBASS",6.0000
"ME",1996,"BSEINE",18.0000,"SMALLMOUTHBASS",2.0000
"ME",1996,"ELFISH",4.0000,"SMALLMOUTHBASS",12.0000
"ME",1996,"ELFISH",4.0000,"WALLEYE",2.0000
"ME",1996,"FYKNET",6.0000,"WALLEYE",1.0000
"ME",1996,"TRAMML",2.0000,"WALLEYE",1.0000
"ME",1996,"BSEINE",18.0000,"WHITEBASS",24.0000
"ME",1996,"ELFISH",4.0000,"WHITEBASS",9.0000
"ME",1996,"TRAMML",2.0000,"WHITEBASS",1.0000
"ME",1996,"VGN051",2.0000,"WHITEBASS",4.8595
"ME",1996,"VGN064",2.0000,"WHITEBASS",20.4819
"ME",1996,"VGN089",2.0000,"WHITEBASS",6.2921
"ME",1996,"BSEINE",18.0000,"WHITECRAPPIE",2.0000
"ME",1996,"FYKNET",6.0000,"WHITECRAPPIE",1.0000
"ME",1996,"ELFISH",4.0000,"WHITESUCKER",1.0000
"ME",1996,"BSEINE",18.0000,"YELLOWBULLHEAD",1.0000
"ME",1996,"ELFISH",4.0000,"YELLOWPERCH",12.0000
"ME",1996,"FYKNET",6.0000,"YELLOWPERCH",3.0000
"ME",1996,"TRAMML",2.0000,"YELLOWPERCH",18.0000
"ME",1996,"VGN032",2.0000,"YELLOWPERCH",0.9188
"ME",1996,"VGN038",2.0000,"YELLOWPERCH",9.9748
"ME",1996,"VGN051",2.0000,"YELLOWPERCH",153.0522
"ME",1996,"VGN064",2.0000,"YELLOWPERCH",93.0274
"ME",1997,"ELFISH",3.0000,"BIGMOUTHBUFFALO",1.0000
"ME",1997,"FYKNET",6.0000,"BLACKCRAPPIE",38.0000
"ME",1997,"CRAYTR",28.0000,"BLUEGILL",5.0000
"ME",1997,"ELFISH",3.0000,"BLUEGILL",13.0000
"ME",1997,"FYKNET",6.0000,"BLUEGILL",315.0000
"ME",1997,"BSEINE",10.0000,"BROOKSILVERSIDE",87.0000
"ME",1997,"ELFISH",3.0000,"BROOKSILVERSIDE",6.0000
"ME",1997,"ELFISH",3.0000,"BROWNBULLHEAD",3.0000
"ME",1997,"TRAMML",2.0000,"BROWNBULLHEAD",3.0000
"ME",1997,"VGN089",2.0000,"CISCO",0.8999
"ME",1997,"ELFISH",3.0000,"COMMONCARP",19.0000
"ME",1997,"TRAMML",2.0000,"COMMONCARP",1.0000
"ME",1997,"ELFISH",3.0000,"FRESHWATERDRUM",16.0000
"ME",1997,"VGN089",2.0000,"FRESHWATERDRUM",9.4665
"ME",1997,"CRAYTR",28.0000,"IOWADARTER",1.0000
"ME",1997,"FYKNET",6.0000,"JOHNNYDARTER",2.0000
"ME",1997,"ELFISH",3.0000,"LARGEMOUTHBASS",4.0000
"ME",1997,"ELFISH",3.0000,"NORTHERNHOGSUCKER",1.0000
"ME",1997,"FYKNET",6.0000,"PUMPKINSEED",2.0000
"ME",1997,"CRAYTR",28.0000,"ROCKBASS",2.0000
"ME",1997,"ELFISH",3.0000,"ROCKBASS",2.0000
"ME",1997,"FYKNET",6.0000,"ROCKBASS",1.0000
"ME",1997,"TRAMML",2.0000,"ROCKBASS",1.0000
"ME",1997,"ELFISH",3.0000,"SMALLMOUTHBASS",4.0000
"ME",1997,"FYKNET",6.0000,"SMALLMOUTHBASS",4.0000
"ME",1997,"TRAMML",2.0000,"SMALLMOUTHBASS",2.0000
"ME",1997,"VGN019",2.0000,"UNIDENTIFIED",1.0444
"ME",1997,"ELFISH",3.0000,"WALLEYE",6.0000
"ME",1997,"BSEINE",10.0000,"WHITEBASS",2.0000
"ME",1997,"ELFISH",3.0000,"WHITEBASS",12.0000
"ME",1997,"FYKNET",6.0000,"WHITEBASS",1.0000
"ME",1997,"TRAMML",2.0000,"WHITEBASS",1.0000
"ME",1997,"VGN051",2.0000,"WHITEBASS",1.0536
"ME",1997,"VGN064",2.0000,"WHITEBASS",9.6653
"ME",1997,"VGN089",2.0000,"WHITEBASS",4.0554
"ME",1997,"ELFISH",3.0000,"WHITECRAPPIE",1.0000
"ME",1997,"ELFISH",3.0000,"WHITESUCKER",4.0000
"ME",1997,"BSEINE",10.0000,"YELLOWBASS",1.0000
"ME",1997,"ELFISH",3.0000,"YELLOWBULLHEAD",1.0000
"ME",1997,"BSEINE",10.0000,"YELLOWPERCH",1.0000
"ME",1997,"ELFISH",3.0000,"YELLOWPERCH",10.0000
"ME",1997,"TRAMML",2.0000,"YELLOWPERCH",39.0000
"ME",1997,"VGN038",2.0000,"YELLOWPERCH",6.2637
"ME",1997,"VGN051",2.0000,"YELLOWPERCH",69.9054
"ME",1997,"VGN064",2.0000,"YELLOWPERCH",40.0120
"ME",1998,"ELFISH",3.0000,"BIGMOUTHBUFFALO",1.0000
"ME",1998,"BSEINE",12.0000,"BLACKCRAPPIE",36.0000
"ME",1998,"ELFISH",3.0000,"BLACKCRAPPIE",5.0000
"ME",1998,"FYKNET",6.0000,"BLACKCRAPPIE",10.0000
"ME",1998,"BSEINE",12.0000,"BLUEGILL",10.0000
"ME",1998,"CRAYTR",18.0000,"BLUEGILL",17.0000
"ME",1998,"ELFISH",3.0000,"BLUEGILL",10.0000
"ME",1998,"FYKNET",6.0000,"BLUEGILL",114.0000
"ME",1998,"TRAMML",2.0000,"BLUEGILL",3.0000
"ME",1998,"FYKNET",6.0000,"BLUNTNOSEMINNOW",1.0000
"ME",1998,"ELFISH",3.0000,"BOWFIN",1.0000
"ME",1998,"BSEINE",12.0000,"BROOKSILVERSIDE",85.0000
"ME",1998,"ELFISH",3.0000,"BROOKSILVERSIDE",1.0000
"ME",1998,"ELFISH",3.0000,"BROWNBULLHEAD",1.0000
"ME",1998,"BSEINE",12.0000,"CHANNELCATFISH",1.0000
"ME",1998,"FYKNET",6.0000,"CHANNELCATFISH",1.0000
"ME",1998,"TRAMML",2.0000,"CHANNELCATFISH",1.0000
"ME",1998,"ELFISH",3.0000,"COMMONCARP",15.0000
"ME",1998,"TRAMML",2.0000,"COMMONCARP",1.0000
"ME",1998,"CRAYTR",18.0000,"FRESHWATERDRUM",1.0000
"ME",1998,"ELFISH",3.0000,"FRESHWATERDRUM",9.0000
"ME",1998,"FYKNET",6.0000,"FRESHWATERDRUM",1.0000
"ME",1998,"VGN089",2.0000,"FRESHWATERDRUM",21.5889
"ME",1998,"BSEINE",12.0000,"GOLDENSHINER",5.0000
"ME",1998,"FYKNET",6.0000,"GREENSUNFISH",1.0000
"ME",1998,"ELFISH",3.0000,"LARGEMOUTHBASS",2.0000
"ME",1998,"TRAMML",2.0000,"LARGEMOUTHBASS",1.0000
